21,41,0,9.755000,-103.744000,1.009230,0.032685,0.008848,-0.134658,1.000000,0.000000,0.000000,1.009183,0.032682
22,42,0,140.965000,-44.366000,1.006910,0.022063,0.000005,0.000014,1.000000,0.000000,0.000000,1.006860,0.022062
23,43,0,6.452000,-57.044000,1.010790,0.044266,0.125443,-0.009804,1.000000,0.000000,0.000000,1.010740,0.044261
24,44,0,38.909000,-86.409000,1.017360,-0.023077,-0.000003,0.000028,1.000000,0.000000,0.000000,1.017310,-0.023066
25,53,0,96.816000,-187.321000,1.032930,-0.095658,-0.000004,0.000100,1.000000,0.000000,0.000000,1.032873,-0.095611
26,54,0,119.586000,-160.037000,1.035460,-0.100532,0.000002,-0.000067,1.000000,0.000000,0.000000,1.035410,-0.100485
27,55,0,49.956000,-11.216000,1.020270,-0.018701,0.000001,0.000002,1.000000,0.000000,0.000000,1.020218,-0.018692
28,59,0,109.185000,-109.504000,1.043480,-0.047336,-0.000007,-0.000053,1.000000,0.000000,0.000000,1.043428,-0.047306
29,74,0,122.932000,-19.003000,1.008030,0.017666,-0.000007,0.000007,1.000000,0.000000,0.000000,1.007983,0.017666
30,80,0,56.852000,-87.614000,1.008600,0.135824,-0.000000,-0.000001,1.000000,0.000000,0.000000,1.008552,0.135790
31,81,0,23.827000,-109.002000,1.006580,0.153951,-0.005448,-0.003920,1.000000,0.000000,0.000000,1.006531,0.153914
32,86,0,-7.692000,14.517000,1.050800,-0.066709,0.000002,0.000007,1.000000,0.000000,0.000000,1.050747,-0.066674
33,89,0,99.439000,-49.408000,1.010520,0.115905,-0.000049,-0.000002,1.000000,0.000000,0.000000,1.010475,0.115875
34,90,0,74.950000,-58.536000,1.007300,0.010491,0.000005,0.000005,1.000000,0.000000,0.000000,1.007250,0.010492
35,91,0,113.679000,-83.972000,1.007570,0.010977,-0.000011,0.000004,1.000000,0.000000,0.000000,1.007520,0.010979
36,92,0,142.093000,-70.051000,1.010250,0.003200,-0.000006,0.000014,1.000000,0.000000,0.000000,1.010196,0.003203
37,98,0,97.746000,-64.247000,1.025510,0.058214,0.000144,0.000275,1.000000,0.000000,0.000000,1.025455,0.058199
38,107,0,105.785000,-117.792000,1.029860,0.218861,0.000046,0.000036,1.000000,0.000000,0.000000,1.029803,0.218772
39,108,0,83.697000,-104.873000,1.033080,0.167097,0.000069,0.000270,1.000000,0.000000,0.000000,1.033026,0.167028
40,111,0,182.117000,-11.381000,1.012440,-0.006138,-0.000006,0.000010,1.000000,0.000000,0.000000,1.012394,-0.006132
41,115,0,-84.375000,7.345000,1.050370,0.001129,0.000006,0.000043,1.000000,0.000000,0.000000,1.050318,0.001133
42,120,0,111.743000,-81.182000,1.012470,0.026929,0.000006,0.000015,1.000000,0.000000,0.000000,1.012417,0.026927
43,126,0,61.965000,-115.167000,1.039860,0.085001,0.000088,0.000282,1.000000,0.000000,0.000000,1.039803,0.084963
44,131,0,165.003000,-149.431000,1.033970,-0.102599,-0.000011,0.000005,1.000000,0.000000,0.000000,1.033922,-0.102551
45,138,0,75.552000,-25.197000,1.020720,-0.015158,-0.000007,0.000016,1.000000,0.000000,0.000000,1.020672,-0.015150
46,144,0,112.122000,-127.555000,1.021080,-0.181896,-0.000003,-0.000160,1.000000,0.000000,0.000000,1.021027,-0.181808
47,145,0,140.775000,21.151000,1.015100,0.001706,-0.000009,-0.000010,1.000000,0.000000,0.000000,1.015049,0.001710
48,154,0,148.282000,23.498000,1.017740,0.056325,0.000002,0.000001,1.000000,0.000000,0.000000,1.017694,0.056313
49,155,0,112.219000,13.151000,1.017680,0.056592,0.000001,0.000006,1.000000,0.000000,0.000000,1.017624,0.056581
50,158,0,68.679000,-41.112000,1.030210,0.009480,0.000025,0.000065,1.000000,0.000000,0.000000,1.030162,0.009480
51,166,0,80.189000,-48.473000,1.007400,0.018088,-0.000004,-0.000056,1.000000,0.000000,0.000000,1.007347,0.018087
52,171,0,136.703000,-42.346000,1.050550,-0.154376,0.000022,-0.000105,1.000000,0.000000,0.000000,1.050499,-0.154306
53,194,0,49.361000,-67.141000,1.040410,0.022818,0.000055,0.000217,1.000000,0.000000,0.000000,1.040358,0.022811
54,205,0,101.914000,-32.829000,1.005860,0.039159,0.000005,0.000021,1.000000,0.000000,0.000000,1.005807,0.039154
55,211,0,66.726000,-12.036000,1.005920,0.164487,0.000004,0.000007,1.000000,0.000000,0.000000,1.005869,0.164448
56,212,0,22.932000,-45.209000,1.005020,0.180186,0.000003,0.000006,1.000000,0.000000,0.000000,1.004966,0.180143
57,231,0,33.877000,-17.090000,1.033220,0.020243,0.000084,0.000245,1.000000,0.000000,0.000000,1.033170,0.020238
58,232,0,-2.852000,-48.403000,1.021490,0.142277,0.000075,0.000146,1.000000,0.000000,0.000000,1.021434,0.142231
59,235,0,83.184000,-24.589000,1.006660,0.155354,0.000000,-0.000000,1.000000,0.000000,0.000000,1.006608,0.155317
60,236,0,103.241000,-39.704000,1.005450,0.169684,0.000002,0.000006,1.000000,0.000000,0.000000,1.005401,0.169645
61,240,0,-45.485000,26.997000,1.004130,0.112855,0.000002,0.000008,1.000000,0.000000,0.000000,1.004077,0.112824
62,242,0,97.928000,-85.776000,1.027360,-0.011727,-0.000003,0.000005,1.000000,0.000000,0.000000,1.027312,-0.011721
63,245,0,-42.106000,28.741000,1.042150,0.010340,0.000026,0.000103,1.000000,0.000000,0.000000,1.042093,0.010338
64,246,0,2.753000,16.805000,1.039480,-0.032469,0.000096,0.000508,1.000000,0.000000,0.000000,1.039430,-0.032451
65,247,0,138.574000,-24.732000,1.059890,-0.154564,0.000564,0.576142,1.000000,0.000000,0.000000,1.059836,-0.154493
66,249,0,47.684000,-86.612000,1.005770,0.030721,0.000001,0.000001,1.000000,0.000000,0.000000,1.005724,0.030718
67,250,0,-31.303000,-81.324000,1.021600,0.158437,0.000001,0.000006,1.000000,0.000000,0.000000,1.021552,0.158386
68,251,0,12.130000,31.499000,1.051180,-0.061265,-0.000013,-0.000039,1.000000,0.000000,0.000000,1.051122,-0.061233
69,253,0,-6.900000,44.592000,1.040600,-0.091981,-0.000016,0.000015,1.000000,0.000000,0.000000,1.040550,-0.091937
70,255,0,148.662000,28.267000,1.020210,-0.007757,-0.000001,0.000003,1.000000,0.000000,0.000000,1.020159,-0.007751
71,262,0,-12.996000,-5.094000,1.050710,-0.064395,-0.000010,0.000012,1.000000,0.000000,0.000000,1.050651,-0.064362
72,268,0,-123.258000,-5.833000,1.008360,0.091291,-0.000002,0.000002,1.000000,0.000000,0.000000,1.008315,0.091265
73,269,0,-119.386000,-12.689000,1.010520,0.086391,0.000002,-0.000001,1.000000,0.000000,0.000000,1.010466,0.086366
74,274,0,36.349000,-58.544000,1.013370,-0.101122,-0.000006,0.000022,1.000000,0.000000,0.000000,1.013326,-0.101064
75,280,0,28.669000,-3.127000,1.003350,0.145549,-0.000003,0.000018,1.000000,0.000000,0.000000,1.003296,0.145494
76,281,0,85.080000,-118.185000,1.015570,-0.027677,-0.000031,0.000036,1.000000,0.000000,0.000000,1.015522,-0.027664
77,284,0,63.897000,-81.889000,1.018820,-0.116626,-0.000006,-0.000027,1.000000,0.000000,0.000000,1.018777,-0.116564
78,287,0,-94.026000,6.428000,1.010540,0.080787,-0.000003,-0.000064,1.000000,0.000000,0.000000,1.010490,0.080764
79,289,0,-33.123000,0.956000,1.051380,-0.064202,0.000007,0.000002,1.000000,0.000000,0.000000,1.051319,-0.064169
80,293,0,10.619000,-115.771000,1.008100,0.136997,0.000000,0.000003,1.000000,0.000000,0.000000,1.008050,0.136963
81,294,0,38.359000,-57.256000,1.006240,0.133776,-0.000001,0.000001,1.000000,0.000000,0.000000,1.006193,0.133743
82,296,0,140.435000,-129.800000,1.034610,-0.103850,-0.000016,0.000023,1.000000,0.000000,0.000000,1.034556,-0.103801
83,316,0,117.326000,-11.429000,1.059920,-0.154565,-0.000000,-0.000000,1.000000,0.000000,0.000000,1.059859,-0.154494
84,322,0,-23.786000,33.589000,1.050110,-0.049240,-0.000008,-0.000042,1.000000,0.000000,0.000000,1.050051,-0.049211
85,334,0,40.610000,-79.279000,1.032820,-0.021269,0.000038,0.000092,1.000000,0.000000,0.000000,1.032764,-0.021258
86,335,0,92.886000,-62.101000,1.039980,-0.062866,0.000615,0.002106,1.000000,0.000000,0.000000,1.039925,-0.062840
87,345,0,101.003000,-50.738000,1.006280,0.214136,-0.000008,-0.000010,1.000000,0.000000,0.000000,1.006228,0.214054
88,346,0,152.160000,-79.312000,1.004830,0.156446,-0.000003,-0.000019,1.000000,0.000000,0.000000,1.004781,0.156402
89,347,0,-52.265000,-3.653000,1.008850,0.076382,0.000001,0.000005,1.000000,0.000000,0.000000,1.008800,0.076360
90,349,0,-1.668000,-55.904000,1.036570,0.017991,0.000004,0.000016,1.000000,0.000000,0.000000,1.036513,0.017986
91,351,0,30.478000,-33.070000,1.028180,-0.011460,-0.000004,0.000012,1.000000,0.000000,0.000000,1.028122,-0.011455
92,352,0,122.118000,-36.338000,1.030160,-0.014824,-0.000008,0.000015,1.000000,0.000000,0.000000,1.030105,-0.014817
93,353,0,77.679000,15.889000,1.005910,0.034149,-0.000000,0.000020,1.000000,0.000000,0.000000,1.005859,0.034145
94,354,0,70.267000,-66.143000,1.031680,-0.007707,-0.000010,-0.000019,1.000000,0.000000,0.000000,1.031631,-0.007703
95,355,0,47.399000,-82.646000,1.030700,-0.013653,-0.000007,0.000011,1.000000,0.000000,0.000000,1.030648,-0.013647
96,371,0,-64.901000,-12.200000,1.014120,0.203095,0.000014,0.000042,1.000000,0.000000,0.000000,1.014071,0.203038
97,372,0,18.691000,-57.708000,1.026550,-0.074747,-0.000001,0.000034,1.000000,0.000000,0.000000,1.026503,-0.074710
98,375,0,88.562000,-126.342000,1.017000,-0.011670,-0.000008,0.000007,1.000000,0.000000,0.000000,1.016944,-0.011662
99,383,0,10.394000,-59.426000,1.020160,0.047616,-71.590300,-39.541800,1.000000,0.000000,0.000000,1.020105,0.047604
100,385,0,38.509000,-11.181000,0.993407,0.259993,0.000001,-0.000003,1.000000,0.000000,0.000000,0.993359,0.259926
101,393,0,108.899000,-63.732000,1.004750,0.160430,0.000006,0.000020,1.000000,0.000000,0.000000,1.004697,0.160390
102,394,0,67.012000,-93.144000,1.002410,0.161621,0.000000,0.000008,1.000000,0.000000,0.000000,1.002359,0.161580
103,395,0,117.323000,-23.092000,1.013990,-0.014427,-0.000010,0.000016,1.000000,0.000000,0.000000,1.013937,-0.014419
104,399,0,64.277000,-46.880000,1.019390,-0.021805,-0.000001,-0.000075,1.000000,0.000000,0.000000,1.019338,-0.021794
105,402,0,154.983000,-63.944000,1.004560,-0.003928,-0.000008,0.000007,1.000000,0.000000,0.000000,1.004513,-0.003922
106,407,0,169.107000,-112.263000,1.002790,0.141757,0.000001,0.000004,1.000000,0.000000,0.000000,1.002744,0.141717
107,408,0,202.181000,-109.849000,1.005950,0.182279,-0.000000,-0.000005,1.000000,0.000000,0.000000,1.005905,0.182229
108,412,0,85.107000,-71.989000,0.997580,-0.333663,-17.068500,12.209600,1.000000,0.000000,0.000000,0.997536,-0.333506
109,414,0,104.288000,-67.247000,1.011130,-0.331894,8.805760,4.413530,1.000000,0.000000,0.000000,1.011084,-0.331732
110,423,0,25.886000,-22.777000,1.038430,0.097824,0.000098,0.000010,1.000000,0.000000,0.000000,1.038380,0.097792
111,427,0,110.279000,-104.755000,1.039080,-0.070060,0.000045,0.000090,1.000000,0.000000,0.000000,1.039031,-0.070024
112,428,0,97.540000,-104.252000,1.039030,-0.094472,-0.000007,-0.000049,1.000000,0.000000,0.000000,1.038975,-0.094427
113,429,0,135.350000,-73.782000,1.033930,-0.057549,0.000010,0.000033,1.000000,0.000000,0.000000,1.033878,-0.057518
114,434,0,55.750000,-91.528000,1.024960,0.063032,0.000008,0.000019,1.000000,0.000000,0.000000,1.024911,0.063016
115,435,0,126.600000,-77.802000,1.005000,0.147002,-0.000002,-0.000015,1.000000,0.000000,0.000000,1.004952,0.146963
116,449,0,49.764000,-75.839000,1.032580,0.125410,0.000043,0.000102,1.000000,0.000000,0.000000,1.032528,0.125370
117,450,0,-132.216000,41.853000,1.005760,0.084510,-0.000001,-0.000002,1.000000,0.000000,0.000000,1.005711,0.084486
118,452,0,188.154000,58.472000,1.017090,0.013087,0.000002,0.000010,1.000000,0.000000,0.000000,1.017037,0.013088
119,461,0,-96.731000,-45.511000,0.999002,0.240889,-0.000002,-0.000000,1.000000,0.000000,0.000000,0.998953,0.240822
120,462,0,-87.729000,-31.499000,1.013750,0.210317,0.000003,-0.000001,1.000000,0.000000,0.000000,1.013699,0.210258
121,465,0,-72.225000,-57.128000,1.012750,0.232120,-0.000009,-0.000002,1.000000,0.000000,0.000000,1.012699,0.232055
122,474,0,134.250000,-73.348000,1.007770,0.118724,-0.000001,-0.000004,1.000000,0.000000,0.000000,1.007719,0.118694
123,495,0,90.791000,-13.021000,1.018240,0.008333,0.000001,0.000005,1.000000,0.000000,0.000000,1.018194,0.008335
124,510,0,35.403000,-86.142000,1.005760,0.026118,0.000014,0.000012,1.000000,0.000000,0.000000,1.005707,0.026116
125,524,0,23.028000,-19.890000,1.020050,-0.023924,-0.076570,0.030749,1.000000,0.000000,0.000000,1.019999,-0.023912
126,539,0,162.766000,-40.346000,1.006890,0.123664,0.000001,0.000006,1.000000,0.000000,0.000000,1.006845,0.123634
127,541,0,-10.684000,16.786000,1.050590,-0.059639,0.000002,0.000006,1.000000,0.000000,0.000000,1.050536,-0.059607
128,550,0,-14.155000,-47.768000,1.019240,0.213251,0.000001,0.000001,1.000000,0.000000,0.000000,1.019187,0.213191
129,557,0,68.351000,-84.638000,1.029230,0.286456,0.000032,0.000061,1.000000,0.000000,0.000000,1.029173,0.286339
130,559,0,15.402000,-97.552000,1.022860,0.169131,0.000006,0.000005,1.000000,0.000000,0.000000,1.022804,0.169076
131,567,0,45.507000,-3.263000,1.052360,-0.063142,-0.191741,0.131342,1.000000,0.000000,0.000000,1.052306,-0.063109
132,573,0,16.261000,-43.948000,1.030340,-0.010896,-0.000002,0.000001,1.000000,0.000000,0.000000,1.030286,-0.010891
133,580,0,80.355000,-95.145000,1.041660,0.046314,0.000019,0.000062,1.000000,0.000000,0.000000,1.041603,0.046294
134,582,0,-72.659000,41.105000,1.009420,0.081647,-0.000004,0.000039,1.000000,0.000000,0.000000,1.009366,0.081624
135,589,0,71.527000,-124.820000,1.034890,-0.101409,-0.000001,-0.000001,1.000000,0.000000,0.000000,1.034835,-0.101361
136,623,0,35.223000,-26.101000,1.014500,0.016786,-0.000013,-0.000051,1.000000,0.000000,0.000000,1.014449,0.016785
137,625,0,30.304000,33.242000,1.047860,-0.211007,-12.504900,2.631510,1.000000,0.000000,0.000000,1.047804,-0.210912
138,637,1,-78.724000,-101.033000,1.013210,0.250504,5.941570,1.677750,1.000000,0.000000,0.000000,1.013143,0.250430
139,638,1,-69.689000,-33.214000,1.010880,0.251638,5.968980,1.591120,1.000000,0.000000,0.000000,1.010813,0.251566
140,639,1,-3.834000,-43.958000,1.003290,0.250888,5.893500,1.287170,1.000000,0.000000,0.000000,1.003225,0.250818
141,648,1,8.524000,-2.750000,1.011620,0.226462,5.752400,1.216690,1.000000,0.000000,0.000000,1.011551,0.226386
142,649,2,0.000000,0.000000,1.011610,0.000000,-4.352850,1.188080,1.000000,0.000000,0.000000,1.011541,0.000000
143,650,1,10.827000,-40.540000,1.008070,0.231932,5.972230,1.081720,1.000000,0.000000,0.000000,1.008002,0.231855
144,651,1,-9.654000,-36.203000,1.008880,0.227310,5.772850,1.094520,1.000000,0.000000,0.000000,1.008812,0.227235
145,652,1,56.622000,12.434000,1.010370,0.227190,5.776850,1.162640,1.000000,0.000000,0.000000,1.010302,0.227113
146,653,1,63.453000,-6.348000,1.009040,0.227418,5.778630,1.102460,1.000000,0.000000,0.000000,1.008972,0.227343
147,654,1,-10.644000,-55.639000,1.005700,0.126662,1.290180,0.651074,1.000000,0.000000,0.000000,1.005633,0.126620
148,663,1,25.323000,-109.704000,1.007980,0.260934,6.003910,1.335440,1.000000,0.000000,0.000000,1.007913,0.260853
149,664,1,6.320000,-49.220000,1.007800,0.244693,5.287930,1.244850,1.000000,0.000000,0.000000,1.007733,0.244617
150,665,1,89.493000,-57.808000,1.008300,0.259860,5.958730,1.344710,1.000000,0.000000,0.000000,1.008233,0.259781
151,666,1,16.667000,-60.068000,1.009220,0.259691,5.957220,1.386430,1.000000,0.000000,0.000000,1.009153,0.259611
152,667,1,24.089000,-45.130000,1.005680,0.260166,5.955170,1.225350,1.000000,0.000000,0.000000,1.005614,0.260086
153,668,0,7.679000,17.857000,1.047090,-0.212606,-0.000000,0.000001,0.000000,0.000000,0.000000,1.047036,-0.212510
154,669,0,24.484000,-12.077000,1.046770,-0.214236,-1.800740,-0.148625,1.000000,0.000000,0.000000,1.046721,-0.214138
155,670,0,60.054000,-21.098000,1.060780,-0.212578,-0.015860,-0.469344,0.000000,0.000000,0.000000,1.060733,-0.212480
156,671,0,-3.995000,16.602000,1.047100,-0.212588,-0.000000,0.000001,0.000000,0.000000,0.000000,1.047041,-0.212492
157,672,0,-32.584000,-7.166000,1.046780,-0.214208,-1.790610,-0.150545,1.000000,0.000000,0.000000,1.046725,-0.214111
158,673,0,-43.913000,29.407000,1.060800,-0.212550,-0.005730,-0.463984,0.000000,0.000000,0.000000,1.060745,-0.212453
159,683,1,149.243000,-32.010000,0.940185,0.296083,4.574460,-0.441331,1.000000,0.000000,0.000000,0.940133,0.296018
160,684,1,146.643000,-44.046000,0.942919,0.295596,4.570570,-0.335062,1.000000,0.000000,0.000000,0.942867,0.295531
161,685,1,118.391000,-49.777000,0.941232,0.295355,4.552420,-0.402915,1.000000,0.000000,0.000000,0.941180,0.295291
162,686,1,134.571000,28.509000,0.939159,0.296223,4.574230,-0.481228,1.000000,0.000000,0.000000,0.939108,0.296157
163,767,1,111.252000,2.925000,0.960697,0.159255,1.145300,-0.038724,1.000000,0.000000,0.000000,0.960641,0.159224
164,786,1,68.215000,-1.786000,0.948411,0.087695,0.923959,-0.142390,1.000000,0.000000,0.000000,0.948357,0.087681
165,787,1,128.916000,-53.257000,0.949865,0.082666,0.910299,-0.127733,1.000000,0.000000,0.000000,0.949810,0.082653
166,790,1,118.157000,-29.498000,0.949502,0.304108,0.568449,-0.001709,1.000000,0.000000,0.000000,0.949450,0.304042
167,791,1,32.336000,-26.328000,0.925491,0.309166,0.561309,-0.097136,1.000000,0.000000,0.000000,0.925441,0.309088
168,803,1,44.527000,-75.891000,0.977206,0.268744,5.052210,0.345278,1.000000,0.000000,0.000000,0.977146,0.268671
169,804,1,20.376000,-28.562000,0.980591,0.198069,2.246120,0.263129,1.000000,0.000000,0.000000,0.980530,0.198010
170,805,1,-23.045000,-69.903000,0.980441,0.146742,0.182550,0.220578,1.000000,0.000000,0.000000,0.980380,0.146694
171,806,1,-25.616000,-78.527000,0.976670,0.258394,4.658570,0.279695,1.000000,0.000000,0.000000,0.976610,0.258323
172,807,1,-34.839000,-84.259000,0.980591,0.198735,2.283020,0.265647,1.000000,0.000000,0.000000,0.980530,0.198675
173,808,1,38.639000,-70.630000,0.974434,0.290760,5.952380,0.343473,1.000000,0.000000,0.000000,0.974375,0.290684
174,815,1,12.847000,-107.308000,1.020330,0.187187,1.500390,-0.204411,1.000000,0.000000,0.000000,1.020278,0.187126
175,816,1,-50.223000,-120.548000,1.018140,0.206792,2.532770,-0.306663,1.000000,0.000000,0.000000,1.018088,0.206725
176,860,0,84.311000,-37.454000,1.019590,-0.009453,-0.000003,0.000007,0.000000,0.000000,0.000000,1.019537,-0.009447
177,861,0,54.773000,-18.848000,0.992032,-0.009453,-0.000000,0.000000,0.000000,0.000000,0.000000,0.991977,-0.009447
178,862,0,82.627000,-28.177000,1.020550,-0.009498,-0.000003,0.000007,0.000000,0.000000,0.000000,1.020499,-0.009491
179,863,0,100.531000,-3.359000,0.971330,-0.008514,0.018200,0.034078,0.000000,0.000000,0.000000,0.971278,-0.008508
180,874,0,61.821000,-37.163000,0.960416,0.122393,0.000004,0.000004,0.000000,0.000000,0.000000,0.960361,0.122365
181,883,0,111.441000,-3.084000,1.048100,-0.154439,-0.000005,-0.000009,0.000000,0.000000,0.000000,1.048049,-0.154368
182,884,0,127.482000,-42.932000,1.029780,-0.154579,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.029717,-0.154510
183,885,0,83.820000,-42.299000,1.047790,-0.154393,-0.000002,-0.000003,0.000000,0.000000,0.000000,1.047733,-0.154322
184,886,0,107.144000,-78.571000,1.037700,-0.154669,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.037634,-0.154599
185,892,0,43.006000,-69.720000,0.985530,0.201608,0.000000,-0.000000,0.000000,0.000000,0.000000,0.985467,0.201529
186,908,0,37.450000,-68.485000,1.006830,0.019165,-0.000002,0.000002,0.000000,0.000000,0.000000,1.006777,0.019165
187,909,0,3.864000,-86.579000,0.939303,0.019705,-0.000000,0.000000,0.000000,0.000000,0.000000,0.939254,0.019704
188,911,0,129.848000,-102.561000,1.020680,-0.185309,-0.000029,0.000030,0.000000,0.000000,0.000000,1.020636,-0.185219
189,912,0,161.400000,-66.983000,0.932415,-0.184588,-0.000000,0.000000,0.000000,0.000000,0.000000,0.932369,-0.184498
190,913,0,64.514000,-97.667000,1.020680,-0.185207,-0.000030,0.000030,0.000000,0.000000,0.000000,1.020630,-0.185118
191,914,0,40.568000,-85.377000,0.932835,-0.184502,-0.000000,0.000000,0.000000,0.000000,0.000000,0.932789,-0.184412
192,918,0,-46.123000,-99.823000,1.024540,-0.091522,-0.000002,0.000005,0.000000,0.000000,0.000000,1.024486,-0.091466
193,920,0,23.181000,-47.056000,1.023210,-0.091646,-0.000002,0.000003,0.000000,0.000000,0.000000,1.023156,-0.091590
194,930,0,-62.736000,58.825000,1.050810,-0.055655,0.000002,0.000020,0.000000,0.000000,0.000000,1.050752,-0.055622
195,931,0,-39.918000,73.930000,1.063440,-0.055762,0.000000,-0.000000,0.000000,0.000000,0.000000,1.063381,-0.055729
196,932,0,-15.134000,56.413000,1.050760,-0.055574,0.000002,0.000020,0.000000,0.000000,0.000000,1.050705,-0.055541
197,933,0,19.915000,45.169000,1.064030,-0.055686,0.000000,-0.000000,0.000000,0.000000,0.000000,1.063970,-0.055653
198,934,0,-29.616000,-7.512000,1.046550,-0.048533,-0.000001,0.000010,0.000000,0.000000,0.000000,1.046496,-0.048500
199,936,0,-35.876000,37.256000,1.046610,-0.048142,-0.000001,0.000010,0.000000,0.000000,0.000000,1.046551,-0.048109
200,938,0,87.387000,-132.056000,1.035550,-0.101347,-0.000002,-0.000000,0.000000,0.000000,0.000000,1.035500,-0.101299
201,939,0,115.383000,-165.015000,0.993029,-0.101727,-0.013760,0.083299,0.000000,0.000000,0.000000,0.992975,-0.101679
202,940,0,91.674000,-121.497000,1.033810,-0.101327,-0.000002,-0.000001,0.000000,0.000000,0.000000,1.033754,-0.101279
203,941,0,43.861000,-91.829000,1.032850,-0.102621,-0.025940,0.072441,0.000000,0.000000,0.000000,1.032786,-0.102573
204,942,0,79.130000,-92.414000,1.044830,-0.059364,0.000002,0.000022,0.000000,0.000000,0.000000,1.044778,-0.059327
205,943,0,93.211000,-49.886000,1.048370,-0.059499,0.000002,0.000023,0.000000,0.000000,0.000000,1.048314,-0.059462
206,944,0,60.081000,-74.790000,0.983196,-0.059127,-0.000000,0.000000,0.000000,0.000000,0.000000,0.983142,-0.059089
207,953,0,103.287000,-44.379000,0.948114,0.131061,-0.000000,0.000003,0.000000,0.000000,0.000000,0.948061,0.131027
208,954,0,109.774000,-2.723000,0.948304,0.131740,-0.000000,0.000003,0.000000,0.000000,0.000000,0.948251,0.131708
209,959,0,51.028000,42.212000,1.051770,-0.065267,0.000003,0.000010,0.000000,0.000000,0.000000,1.051719,-0.065233
210,960,0,19.838000,21.688000,1.043130,-0.065525,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.043067,-0.065492
211,961,0,-48.368000,-2.053000,1.048660,-0.065333,0.000002,0.000010,0.000000,0.000000,0.000000,1.048601,-0.065299
212,962,0,-71.577000,-40.634000,1.039950,-0.065587,-0.000000,-0.000000,0.000000,0.000000,0.000000,1.039885,-0.065554
213,975,0,101.270000,-131.201000,0.984393,0.200242,0.000001,-0.000004,0.000000,0.000000,0.000000,0.984330,0.200164
214,976,0,-45.296000,-18.450000,0.958083,0.083549,-0.000001,0.000001,0.000000,0.000000,0.000000,0.958028,0.083527
215,977,0,32.497000,-14.822000,0.958194,0.083417,-0.000001,0.000001,0.000000,0.000000,0.000000,0.958138,0.083394
216,983,0,19.287000,-42.920000,1.019680,-0.118647,0.000000,0.000003,0.000000,0.000000,0.000000,1.019628,-0.118584
217,984,0,63.385000,-45.092000,1.019750,-0.118803,0.000000,0.000003,0.000000,0.000000,0.000000,1.019707,-0.118740
218,985,0,70.728000,-84.094000,1.019910,-0.118741,-0.000001,0.000005,0.000000,0.000000,0.000000,1.019863,-0.118678
